CELLID,NODEBID,COD RF,NODEBNAME,RNC,Estado,Región RF,Region Comercial,Latitud,Longitud
40897,4089,2055,Mariches,LUR,Miranda,Gran Caracas,Gran Caracas,10.437714,-66.74321
40898,4089,2055,Mariches,LUR,Miranda,Gran Caracas,Gran Caracas,10.437714,-66.74321
40899,4089,2055,Mariches,LUR,Miranda,Gran Caracas,Gran Caracas,10.437714,-66.74321
40921,4092,,,BTO,,,,,
40922,4092,,,BTO,,,,,
40923,4092,,,BTO,,,,,
40924,4092,,,BTO,,,,,
40925,4092,,,BTO,,,,,
40926,4092,,,BTO,,,,,
40931,4093,1202,El Tocuyo,BTO,Lara,Central,Centro Occidente,9.788853,-69.791469
40932,4093,1202,El Tocuyo,BTO,Lara,Central,Centro Occidente,9.788853,-69.791469
40933,4093,1202,El Tocuyo,BTO,Lara,Central,Centro Occidente,9.788853,-69.791469
40934,4093,1202,El Tocuyo,BTO,Lara,Central,Centro Occidente,9.788853,-69.791469
40935,4093,1202,El Tocuyo,BTO,Lara,Central,Centro Occidente,9.788853,-69.791469
40936,4093,1202,El Tocuyo,BTO,Lara,Central,Centro Occidente,9.788853,-69.791469
40941,4094,1190,La Colonia Guanare,ACA,Portuguesa,Central,Centro Occidente,9.011241,-69.81133
40942,4094,1190,La Colonia Guanare,ACA,Portuguesa,Central,Centro Occidente,9.011241,-69.81133
40943,4094,1190,La Colonia Guanare,ACA,Portuguesa,Central,Centro Occidente,9.011241,-69.81133
40944,4094,1190,La Colonia Guanare,ACA,Portuguesa,Central,Centro Occidente,9.011241,-69.81133
40945,4094,1190,La Colonia Guanare,ACA,Portuguesa,Central,Centro Occidente,9.011241,-69.81133
40946,4094,1190,La Colonia Guanare,ACA,Portuguesa,Central,Centro Occidente,9.011241,-69.81133
40947,4094,1190,La Colonia Guanare,ACA,Portuguesa,Central,Centro Occidente,9.011241,-69.81133
40948,4094,1190,La Colonia Guanare,ACA,Portuguesa,Central,Centro Occidente,9.011241,-69.81133
40949,4094,1190,La Colonia Guanare,ACA,Portuguesa,Central,Centro Occidente,9.011241,-69.81133
40961,4096,1322,Cementerio Barquisimeto,BTO,Lara,Central,Centro Occidente,10.067825,-69.341053
40962,4096,1322,Cementerio Barquisimeto,BTO,Lara,Central,Centro Occidente,10.067825,-69.341053
40963,4096,1322,Cementerio Barquisimeto,BTO,Lara,Central,Centro Occidente,10.067825,-69.341053
40964,4096,1322,Cementerio Barquisimeto,BTO,Lara,Central,Centro Occidente,10.067825,-69.341053
40965,4096,1322,Cementerio Barquisimeto,BTO,Lara,Central,Centro Occidente,10.067825,-69.341053
40966,4096,1322,Cementerio Barquisimeto,BTO,Lara,Central,Centro Occidente,10.067825,-69.341053
40967,4096,1322,Cementerio Barquisimeto,BTO,Lara,Central,Centro Occidente,10.067825,-69.341053
40968,4096,1322,Cementerio Barquisimeto,BTO,Lara,Central,Centro Occidente,10.067825,-69.341053
40969,4096,1322,Cementerio Barquisimeto,BTO,Lara,Central,Centro Occidente,10.067825,-69.341053
40991,4099,,,BTO,,,,,
40992,4099,,,BTO,,,,,
40993,4099,,,BTO,,,,,
40994,4099,,,BTO,,,,,
40995,4099,,,BTO,,,,,
40996,4099,,,BTO,,,,,
41001,4100,2210,Av Victoria,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486427,-66.909586
41002,4100,2210,Av Victoria,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486427,-66.909586
41003,4100,2210,Av Victoria,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486427,-66.909586
41004,4100,2210,Av Victoria,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486427,-66.909586
41005,4100,2210,Av Victoria,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486427,-66.909586
41006,4100,2210,Av Victoria,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486427,-66.909586
41007,4100,2210,Av Victoria,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486427,-66.909586
41008,4100,2210,Av Victoria,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486427,-66.909586
41009,4100,2210,Av Victoria,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486427,-66.909586
41011,4101,2160,Francisco Solano,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493997,-66.874086
41012,4101,2160,Francisco Solano,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493997,-66.874086
41013,4101,2160,Francisco Solano,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493997,-66.874086
41014,4101,2160,Francisco Solano,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493997,-66.874086
41015,4101,2160,Francisco Solano,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493997,-66.874086
41016,4101,2160,Francisco Solano,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493997,-66.874086
41017,4101,2160,Francisco Solano,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493997,-66.874086
41018,4101,2160,Francisco Solano,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493997,-66.874086
41019,4101,2160,Francisco Solano,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.493997,-66.874086
41021,4102,2232,Madariaga,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.490497,-66.928086
41022,4102,2232,Madariaga,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.490497,-66.928086
41023,4102,2232,Madariaga,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.490497,-66.928086
41024,4102,2232,Madariaga,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.490497,-66.928086
41025,4102,2232,Madariaga,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.490497,-66.928086
41026,4102,2232,Madariaga,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.490497,-66.928086
41027,4102,2232,Madariaga,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.490497,-66.928086
41028,4102,2232,Madariaga,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.490497,-66.928086
41029,4102,2232,Madariaga,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.490497,-66.928086
41081,4108,4077,Los Robles,PLM,Nueva Esparta,Oriente,Oriente,10.994366,-63.829544
41082,4108,4077,Los Robles,PLM,Nueva Esparta,Oriente,Oriente,10.994366,-63.829544
41083,4108,4077,Los Robles,PLM,Nueva Esparta,Oriente,Oriente,10.994366,-63.829544
41084,4108,4077,Los Robles,PLM,Nueva Esparta,Oriente,Oriente,10.994366,-63.829544
41085,4108,4077,Los Robles,PLM,Nueva Esparta,Oriente,Oriente,10.994366,-63.829544
41086,4108,4077,Los Robles,PLM,Nueva Esparta,Oriente,Oriente,10.994366,-63.829544
41087,4108,4077,Los Robles,PLM,Nueva Esparta,Oriente,Oriente,10.994366,-63.829544
41088,4108,4077,Los Robles,PLM,Nueva Esparta,Oriente,Oriente,10.994366,-63.829544
41089,4108,4077,Los Robles,PLM,Nueva Esparta,Oriente,Oriente,10.994366,-63.829544
41101,4110,1287,La Aparicion PTG,ACA,Portuguesa,Central,Centro Occidente,9.397075,-69.382997
41102,4110,1287,La Aparicion PTG,ACA,Portuguesa,Central,Centro Occidente,9.397075,-69.382997
41103,4110,1287,La Aparicion PTG,ACA,Portuguesa,Central,Centro Occidente,9.397075,-69.382997
41104,4110,1287,La Aparicion PTG,ACA,Portuguesa,Central,Centro Occidente,9.397075,-69.382997
41105,4110,1287,La Aparicion PTG,ACA,Portuguesa,Central,Centro Occidente,9.397075,-69.382997
41106,4110,1287,La Aparicion PTG,ACA,Portuguesa,Central,Centro Occidente,9.397075,-69.382997
41107,4110,1287,La Aparicion PTG,ACA,Portuguesa,Central,Centro Occidente,9.397075,-69.382997
41108,4110,1287,La Aparicion PTG,ACA,Portuguesa,Central,Centro Occidente,9.397075,-69.382997
41109,4110,1287,La Aparicion PTG,ACA,Portuguesa,Central,Centro Occidente,9.397075,-69.382997
41111,4111,4025,Chaguaramas MNG,PTO,Monagas,Oriente,Oriente,8.662439,-62.771542
41112,4111,4025,Chaguaramas MNG,PTO,Monagas,Oriente,Oriente,8.662439,-62.771542
41113,4111,4025,Chaguaramas MNG,PTO,Monagas,Oriente,Oriente,8.662439,-62.771542
41114,4111,4025,Chaguaramas MNG,PTO,Monagas,Oriente,Oriente,8.662439,-62.771542
41115,4111,4025,Chaguaramas MNG,PTO,Monagas,Oriente,Oriente,8.662439,-62.771542
41116,4111,4025,Chaguaramas MNG,PTO,Monagas,Oriente,Oriente,8.662439,-62.771542
41131,4113,,,BTO,,,,,
41132,4113,,,BTO,,,,,
41133,4113,,,BTO,,,,,
41134,4113,,,BTO,,,,,
41135,4113,,,BTO,,,,,
41136,4113,,,BTO,,,,,
41151,4115,1146,Cocorote,BTO,Yaracuy,Central,Centro Occidente,10.295964,-68.807997
41152,4115,1146,Cocorote,BTO,Yaracuy,Central,Centro Occidente,10.295964,-68.807997
41153,4115,1146,Cocorote,BTO,Yaracuy,Central,Centro Occidente,10.295964,-68.807997
41201,4120,4196,El Poblado SUC,LCH,Sucre,Oriente,Oriente,10.363186,-63.401886
41202,4120,4196,El Poblado SUC,LCH,Sucre,Oriente,Oriente,10.363186,-63.401886
41203,4120,4196,El Poblado SUC,LCH,Sucre,Oriente,Oriente,10.363186,-63.401886
41204,4120,4196,El Poblado SUC,LCH,Sucre,Oriente,Oriente,10.363186,-63.401886
41205,4120,4196,El Poblado SUC,LCH,Sucre,Oriente,Oriente,10.363186,-63.401886
41206,4120,4196,El Poblado SUC,LCH,Sucre,Oriente,Oriente,10.363186,-63.401886
41207,4120,4196,El Poblado SUC,LCH,Sucre,Oriente,Oriente,10.363186,-63.401886
41208,4120,4196,El Poblado SUC,LCH,Sucre,Oriente,Oriente,10.363186,-63.401886
41209,4120,4196,El Poblado SUC,LCH,Sucre,Oriente,Oriente,10.363186,-63.401886
41231,4123,1183,Zona Industrial III BTO (Venfruca),BTO,Lara,Central,Centro Occidente,10.057908,-69.398553
41232,4123,1183,Zona Industrial III BTO (Venfruca),BTO,Lara,Central,Centro Occidente,10.057908,-69.398553
41233,4123,1183,Zona Industrial III BTO (Venfruca),BTO,Lara,Central,Centro Occidente,10.057908,-69.398553
41234,4123,1183,Zona Industrial III BTO (Venfruca),BTO,Lara,Central,Centro Occidente,10.057908,-69.398553
41235,4123,1183,Zona Industrial III BTO (Venfruca),BTO,Lara,Central,Centro Occidente,10.057908,-69.398553
41236,4123,1183,Zona Industrial III BTO (Venfruca),BTO,Lara,Central,Centro Occidente,10.057908,-69.398553
41237,4123,1183,Zona Industrial III BTO (Venfruca),BTO,Lara,Central,Centro Occidente,10.057908,-69.398553
41238,4123,1183,Zona Industrial III BTO (Venfruca),BTO,Lara,Central,Centro Occidente,10.057908,-69.398553
41239,4123,1183,Zona Industrial III BTO (Venfruca),BTO,Lara,Central,Centro Occidente,10.057908,-69.398553
41261,4126,4156,Hatillo Anzoategui,LCH,Anzoátegui,Oriente,Oriente,10.113991,-65.318803
41262,4126,4156,Hatillo Anzoategui,LCH,Anzoátegui,Oriente,Oriente,10.113991,-65.318803
41263,4126,4156,Hatillo Anzoategui,LCH,Anzoátegui,Oriente,Oriente,10.113991,-65.318803
41264,4126,4156,Hatillo Anzoategui,LCH,Anzoátegui,Oriente,Oriente,10.113991,-65.318803
41265,4126,4156,Hatillo Anzoategui,LCH,Anzoátegui,Oriente,Oriente,10.113991,-65.318803
41266,4126,4156,Hatillo Anzoategui,LCH,Anzoátegui,Oriente,Oriente,10.113991,-65.318803
41267,4126,4156,Hatillo Anzoategui,LCH,Anzoátegui,Oriente,Oriente,10.113991,-65.318803
41268,4126,4156,Hatillo Anzoategui,LCH,Anzoátegui,Oriente,Oriente,10.113991,-65.318803
41269,4126,4156,Hatillo Anzoategui,LCH,Anzoátegui,Oriente,Oriente,10.113991,-65.318803
41271,4127,2067,PabloVI,LUR,Miranda,Gran Caracas,Gran Caracas,10.452117,-66.793686
41272,4127,2067,PabloVI,LUR,Miranda,Gran Caracas,Gran Caracas,10.452117,-66.793686
41273,4127,2067,PabloVI,LUR,Miranda,Gran Caracas,Gran Caracas,10.452117,-66.793686
41274,4127,2067,PabloVI,LUR,Miranda,Gran Caracas,Gran Caracas,10.452117,-66.793686
41275,4127,2067,PabloVI,LUR,Miranda,Gran Caracas,Gran Caracas,10.452117,-66.793686
41276,4127,2067,PabloVI,LUR,Miranda,Gran Caracas,Gran Caracas,10.452117,-66.793686
41277,4127,2067,PabloVI,LUR,Miranda,Gran Caracas,Gran Caracas,10.452117,-66.793686
41278,4127,2067,PabloVI,LUR,Miranda,Gran Caracas,Gran Caracas,10.452117,-66.793686
41279,4127,2067,PabloVI,LUR,Miranda,Gran Caracas,Gran Caracas,10.452117,-66.793686
41281,4128,2225,Bicentenario,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508177,-66.918786
41282,4128,2225,Bicentenario,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508177,-66.918786
41283,4128,2225,Bicentenario,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508177,-66.918786
41284,4128,2225,Bicentenario,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508177,-66.918786
41285,4128,2225,Bicentenario,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508177,-66.918786
41286,4128,2225,Bicentenario,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508177,-66.918786
41287,4128,2225,Bicentenario,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508177,-66.918786
41288,4128,2225,Bicentenario,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508177,-66.918786
41289,4128,2225,Bicentenario,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508177,-66.918786
41291,4129,1184,Avenida Fuerzas Armadas BTO (Obelisco),BTO,Lara,Central,Centro Occidente,10.052075,-69.351608
41292,4129,1184,Avenida Fuerzas Armadas BTO (Obelisco),BTO,Lara,Central,Centro Occidente,10.052075,-69.351608
41293,4129,1184,Avenida Fuerzas Armadas BTO (Obelisco),BTO,Lara,Central,Centro Occidente,10.052075,-69.351608
41294,4129,1184,Avenida Fuerzas Armadas BTO (Obelisco),BTO,Lara,Central,Centro Occidente,10.052075,-69.351608
41295,4129,1184,Avenida Fuerzas Armadas BTO (Obelisco),BTO,Lara,Central,Centro Occidente,10.052075,-69.351608
41296,4129,1184,Avenida Fuerzas Armadas BTO (Obelisco),BTO,Lara,Central,Centro Occidente,10.052075,-69.351608
41297,4129,1184,Avenida Fuerzas Armadas BTO (Obelisco),BTO,Lara,Central,Centro Occidente,10.052075,-69.351608
41298,4129,1184,Avenida Fuerzas Armadas BTO (Obelisco),BTO,Lara,Central,Centro Occidente,10.052075,-69.351608
41299,4129,1184,Avenida Fuerzas Armadas BTO (Obelisco),BTO,Lara,Central,Centro Occidente,10.052075,-69.351608
41341,4134,4040,Quiriquire,PTO,Monagas,Oriente,Oriente,9.976477,-63.163986
41342,4134,4040,Quiriquire,PTO,Monagas,Oriente,Oriente,9.976477,-63.163986
41343,4134,4040,Quiriquire,PTO,Monagas,Oriente,Oriente,9.976477,-63.163986
41344,4134,4040,Quiriquire,PTO,Monagas,Oriente,Oriente,9.976477,-63.163986
41345,4134,4040,Quiriquire,PTO,Monagas,Oriente,Oriente,9.976477,-63.163986
41346,4134,4040,Quiriquire,PTO,Monagas,Oriente,Oriente,9.976477,-63.163986
41347,4134,4040,Quiriquire,PTO,Monagas,Oriente,Oriente,9.976477,-63.163986
41348,4134,4040,Quiriquire,PTO,Monagas,Oriente,Oriente,9.976477,-63.163986
41349,4134,4040,Quiriquire,PTO,Monagas,Oriente,Oriente,9.976477,-63.163986
41361,4136,1014,Tinaquillo,ACA,Cojedes,Central,Centro Occidente,9.87588,-68.253108
41362,4136,1014,Tinaquillo,ACA,Cojedes,Central,Centro Occidente,9.87588,-68.253108
41363,4136,1014,Tinaquillo,ACA,Cojedes,Central,Centro Occidente,9.87588,-68.253108
41364,4136,1014,Tinaquillo,ACA,Cojedes,Central,Centro Occidente,9.87588,-68.253108
41365,4136,1014,Tinaquillo,ACA,Cojedes,Central,Centro Occidente,9.87588,-68.253108
41366,4136,1014,Tinaquillo,ACA,Cojedes,Central,Centro Occidente,9.87588,-68.253108
41367,4136,1014,Tinaquillo,ACA,Cojedes,Central,Centro Occidente,9.87588,-68.253108
41368,4136,1014,Tinaquillo,ACA,Cojedes,Central,Centro Occidente,9.87588,-68.253108
41369,4136,1014,Tinaquillo,ACA,Cojedes,Central,Centro Occidente,9.87588,-68.253108
41371,4137,2125,La Bonita,LMS,Miranda,Gran Caracas,Gran Caracas,10.445907,-66.850486
41372,4137,2125,La Bonita,LMS,Miranda,Gran Caracas,Gran Caracas,10.445907,-66.850486
41373,4137,2125,La Bonita,LMS,Miranda,Gran Caracas,Gran Caracas,10.445907,-66.850486
41374,4137,2125,La Bonita,LMS,Miranda,Gran Caracas,Gran Caracas,10.445907,-66.850486
41375,4137,2125,La Bonita,LMS,Miranda,Gran Caracas,Gran Caracas,10.445907,-66.850486
41376,4137,2125,La Bonita,LMS,Miranda,Gran Caracas,Gran Caracas,10.445907,-66.850486
41377,4137,2125,La Bonita,LMS,Miranda,Gran Caracas,Gran Caracas,10.445907,-66.850486
41378,4137,2125,La Bonita,LMS,Miranda,Gran Caracas,Gran Caracas,10.445907,-66.850486
41379,4137,2125,La Bonita,LMS,Miranda,Gran Caracas,Gran Caracas,10.445907,-66.850486
41401,4140,4170,Irapa SUC,LCH,Sucre,Oriente,Oriente,10.573464,-62.58133
41402,4140,4170,Irapa SUC,LCH,Sucre,Oriente,Oriente,10.573464,-62.58133
41403,4140,4170,Irapa SUC,LCH,Sucre,Oriente,Oriente,10.573464,-62.58133
41404,4140,4170,Irapa SUC,LCH,Sucre,Oriente,Oriente,10.573464,-62.58133
41405,4140,4170,Irapa SUC,LCH,Sucre,Oriente,Oriente,10.573464,-62.58133
41406,4140,4170,Irapa SUC,LCH,Sucre,Oriente,Oriente,10.573464,-62.58133
41407,4140,4170,Irapa SUC,LCH,Sucre,Oriente,Oriente,10.573464,-62.58133
41408,4140,4170,Irapa SUC,LCH,Sucre,Oriente,Oriente,10.573464,-62.58133
41409,4140,4170,Irapa SUC,LCH,Sucre,Oriente,Oriente,10.573464,-62.58133
41411,4141,2219,Baralt Norte,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.516557,-66.915986
41412,4141,2219,Baralt Norte,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.516557,-66.915986
41413,4141,2219,Baralt Norte,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.516557,-66.915986
41414,4141,2219,Baralt Norte,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.516557,-66.915986
41415,4141,2219,Baralt Norte,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.516557,-66.915986
41416,4141,2219,Baralt Norte,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.516557,-66.915986
41417,4141,2219,Baralt Norte,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.516557,-66.915986
41418,4141,2219,Baralt Norte,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.516557,-66.915986
41419,4141,2219,Baralt Norte,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.516557,-66.915986
41441,4144,,,BTO,,,,,
41442,4144,,,BTO,,,,,
41443,4144,,,BTO,,,,,
41444,4144,,,BTO,,,,,
41445,4144,,,BTO,,,,,
41446,4144,,,BTO,,,,,
41461,4146,1150,Barquisimeto Centro,BTO,Lara,Central,Centro Occidente,10.068991,-69.32158
41462,4146,1150,Barquisimeto Centro,BTO,Lara,Central,Centro Occidente,10.068991,-69.32158
41463,4146,1150,Barquisimeto Centro,BTO,Lara,Central,Centro Occidente,10.068991,-69.32158
41464,4146,1150,Barquisimeto Centro,BTO,Lara,Central,Centro Occidente,10.068991,-69.32158
41465,4146,1150,Barquisimeto Centro,BTO,Lara,Central,Centro Occidente,10.068991,-69.32158
41466,4146,1150,Barquisimeto Centro,BTO,Lara,Central,Centro Occidente,10.068991,-69.32158
41467,4146,1150,Barquisimeto Centro,BTO,Lara,Central,Centro Occidente,10.068991,-69.32158
41468,4146,1150,Barquisimeto Centro,BTO,Lara,Central,Centro Occidente,10.068991,-69.32158
41469,4146,1150,Barquisimeto Centro,BTO,Lara,Central,Centro Occidente,10.068991,-69.32158
41471,4147,2078,La Union,LMS,Miranda,Gran Caracas,Gran Caracas,10.413714,-66.813608
41472,4147,2078,La Union,LMS,Miranda,Gran Caracas,Gran Caracas,10.413714,-66.813608
41473,4147,2078,La Union,LMS,Miranda,Gran Caracas,Gran Caracas,10.413714,-66.813608
41474,4147,2078,La Union,LMS,Miranda,Gran Caracas,Gran Caracas,10.413714,-66.813608
41475,4147,2078,La Union,LMS,Miranda,Gran Caracas,Gran Caracas,10.413714,-66.813608
41476,4147,2078,La Union,LMS,Miranda,Gran Caracas,Gran Caracas,10.413714,-66.813608
41477,4147,2078,La Union,LMS,Miranda,Gran Caracas,Gran Caracas,10.413714,-66.813608
41478,4147,2078,La Union,LMS,Miranda,Gran Caracas,Gran Caracas,10.413714,-66.813608
41479,4147,2078,La Union,LMS,Miranda,Gran Caracas,Gran Caracas,10.413714,-66.813608
41481,4148,2200,San Bernardino,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.510697,-66.900386
41482,4148,2200,San Bernardino,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.510697,-66.900386
41483,4148,2200,San Bernardino,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.510697,-66.900386
41484,4148,2200,San Bernardino,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.510697,-66.900386
41485,4148,2200,San Bernardino,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.510697,-66.900386
41486,4148,2200,San Bernardino,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.510697,-66.900386
41487,4148,2200,San Bernardino,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.510697,-66.900386
41488,4148,2200,San Bernardino,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.510697,-66.900386
41489,4148,2200,San Bernardino,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.510697,-66.900386
41491,4149,2085,La California,LUR,Miranda,Gran Caracas,Gran Caracas,10.478547,-66.818686
41492,4149,2085,La California,LUR,Miranda,Gran Caracas,Gran Caracas,10.478547,-66.818686
41493,4149,2085,La California,LUR,Miranda,Gran Caracas,Gran Caracas,10.478547,-66.818686
41494,4149,2085,La California,LUR,Miranda,Gran Caracas,Gran Caracas,10.478547,-66.818686
41495,4149,2085,La California,LUR,Miranda,Gran Caracas,Gran Caracas,10.478547,-66.818686
41496,4149,2085,La California,LUR,Miranda,Gran Caracas,Gran Caracas,10.478547,-66.818686
41497,4149,2085,La California,LUR,Miranda,Gran Caracas,Gran Caracas,10.478547,-66.818686
41498,4149,2085,La California,LUR,Miranda,Gran Caracas,Gran Caracas,10.478547,-66.818686
41499,4149,2085,La California,LUR,Miranda,Gran Caracas,Gran Caracas,10.478547,-66.818686
41501,4150,4267,Uverito ANZ,LCH,Anzoátegui,Oriente,Oriente,8.113186,-64.680775
41502,4150,4267,Uverito ANZ,LCH,Anzoátegui,Oriente,Oriente,8.113186,-64.680775
41503,4150,4267,Uverito ANZ,LCH,Anzoátegui,Oriente,Oriente,8.113186,-64.680775
41504,4150,4267,Uverito ANZ,LCH,Anzoátegui,Oriente,Oriente,8.113186,-64.680775
41505,4150,4267,Uverito ANZ,LCH,Anzoátegui,Oriente,Oriente,8.113186,-64.680775
41506,4150,4267,Uverito ANZ,LCH,Anzoátegui,Oriente,Oriente,8.113186,-64.680775
41507,4150,4267,Uverito ANZ,LCH,Anzoátegui,Oriente,Oriente,8.113186,-64.680775
41508,4150,4267,Uverito ANZ,LCH,Anzoátegui,Oriente,Oriente,8.113186,-64.680775
41509,4150,4267,Uverito ANZ,LCH,Anzoátegui,Oriente,Oriente,8.113186,-64.680775
41511,4151,4159,Santa Elena de Uairen,PTO,Bolívar,Oriente,Guayana,4.583853,-61.104
41512,4151,4159,Santa Elena de Uairen,PTO,Bolívar,Oriente,Guayana,4.583853,-61.104
41513,4151,4159,Santa Elena de Uairen,PTO,Bolívar,Oriente,Guayana,4.583853,-61.104
41514,4151,4159,Santa Elena de Uairen,PTO,Bolívar,Oriente,Guayana,4.583853,-61.104
41515,4151,4159,Santa Elena de Uairen,PTO,Bolívar,Oriente,Guayana,4.583853,-61.104
41516,4151,4159,Santa Elena de Uairen,PTO,Bolívar,Oriente,Guayana,4.583853,-61.104
41517,4151,4159,Santa Elena de Uairen,PTO,Bolívar,Oriente,Guayana,4.583853,-61.104
41518,4151,4159,Santa Elena de Uairen,PTO,Bolívar,Oriente,Guayana,4.583853,-61.104
41519,4151,4159,Santa Elena de Uairen,PTO,Bolívar,Oriente,Guayana,4.583853,-61.104
41521,4152,4261,Brisas del Neverí Barcelona (MVS Barcelona N),LCH,Anzoátegui,Oriente,Oriente,10.155964,-64.684942
41522,4152,4261,Brisas del Neverí Barcelona (MVS Barcelona N),LCH,Anzoátegui,Oriente,Oriente,10.155964,-64.684942
